ID,Count
2998,14
2999,12
3000,19
3001,8
3002,28
3003,20
3004,15
3005,10
3006,16
3007,19
3008,20
3009,10
3010,21
3011,40
3012,12
3013,23
3014,19
3015,17
3016,19
3017,20
3018,21
3019,34
3020,19
3021,22
3022,12
3023,11
3024,9
3025,10
3026,24
3027,21
3028,30
3029,22
3030,10
3031,3
3032,13
3033,14
3034,12
3035,6
3036,25
3037,15
3038,24
3039,26
3040,5
3041,28
3042,10
3043,18
3044,15
3045,27
3046,21
3047,34
3048,23
3049,11
3050,14
3051,26
3052,31
3053,12
3054,16
3055,18
3056,18
3057,32
3058,6
3059,26
3060,12
3061,15
3062,28
3063,39
3064,7
3065,26
3066,27
3067,36
3068,30
3069,32
3070,47
3071,25
3072,32
3073,23
3074,23
3075,25
3076,21
3077,24
3078,21
3079,25
3080,26
3081,25
3082,19
3083,29
3084,26
3085,23
3086,20
3087,22
3088,37
3089,5
3090,28
3091,29
3092,28
3093,39
3094,25
3095,4
3096,31
3097,20
3098,21
3099,37
3100,15
3101,8
3102,35
3103,21
3104,46
3105,25
3106,30
3107,20
3108,28
3109,16
3110,19
3111,17
3112,26
3113,11
3114,33
3115,4
3116,33
3117,16
3118,18
3119,22
3120,25
3121,27
3122,22
3123,20
3124,41
3125,19
3126,26
3127,19
3128,25
3129,10
3130,7
3131,10
3132,17
3133,13
3134,27
3135,13
3136,19
3137,21
3138,35
3139,27
3140,21
3141,19
3142,32
3143,14
3144,14
3145,22
3146,28
3147,13
3148,10
3149,23
3150,4
3151,17
3152,22
3153,21
3154,16
3155,23
3156,7
3157,40
3158,19
3159,28
3160,23
3161,12
3162,15
3163,34
3164,33
3165,22
3166,8
3167,7
3168,32
3169,19
3170,32
3171,21
3172,27
3173,30
3174,16
3175,27
3176,14
3177,19
3178,12
3179,13
3180,10
3181,19
3182,16
3183,35
3184,9
3185,33
3186,32
3187,10
3188,7
3189,20
3190,13
3191,16
3192,10
3193,4
3194,15
3195,5
3196,21
3197,12
3198,20
3199,11
3200,23
3201,30
3202,26
3203,16
3204,15
3205,20
3206,22
3207,24
3208,8
3209,11
3210,52
3211,14
3212,37
3213,26
3214,17
3215,21
3216,7
3217,21
3218,38
3219,7
3220,20
3221,14
3222,61
3223,20
3224,19
3225,16
3226,34
3227,18
3228,20
3229,42
3230,30
3231,39
3232,15
3233,33
3234,20
3235,23
3236,27
3237,25
3238,18
3239,11
3240,20
3241,12
3242,13
3243,13
3244,26
3245,24
3246,30
3247,21
3248,12
3249,12
3250,23
3251,33
3252,3
3253,9
3254,23
3255,14
3256,19
3257,21
3258,21
3259,16
3260,8
3261,17
3262,12
3263,10
3264,8
3265,23
3266,9
3267,27
3268,9
3269,15
3270,14
3271,20
3272,22
3273,14
3274,11
3275,21
3276,9
3277,8
3278,21
3279,14
3280,12
3281,15
3282,7
3283,16
3284,1
3285,6
3286,14
3287,9
3288,13
3289,7
3290,32
3291,33
3292,27
3293,26
3294,18
3295,23
3296,21
3297,11
3298,28
3299,14
3300,22
3301,14
3302,29
3303,47
3304,26
3305,22
3306,32
3307,12
3308,23
3309,14
3310,17
3311,20
3312,29
3313,26
3314,15
3315,22
3316,13
3317,19
3318,39
3319,12
3320,3
3321,22
3322,13
3323,14
3324,29
3325,33
3326,36
3327,30
3328,31
3329,15
3330,31
3331,2
3332,17
3333,9
3334,21
3335,8
3336,22
3337,16
3338,5
3339,27
3340,21
3341,47
3342,18
3343,19
3344,26
3345,24
3346,10
3347,13
3348,7
3349,20
3350,5
3351,18
3352,10
3353,11
3354,15
3355,25
3356,7
3357,14
3358,35
3359,29
3360,10
3361,23
3362,25
3363,9
3364,8
3365,38
3366,26
3367,22
3368,29
3369,13
3370,25
3371,43
3372,22
3373,25
3374,18
3375,26
3376,33
3377,39
3378,20
3379,31
3380,27
3381,21
3382,20
3383,41
3384,32
3385,40
3386,6
3387,20
3388,21
3389,27
3390,33
3391,5
3392,31
3393,15
3394,15
3395,31
3396,14
3397,15
3398,30
3399,28
3400,27
3401,38
3402,24
3403,24
3404,23
3405,19
3406,25
3407,35
3408,22
3409,23
3410,36
3411,34
3412,15
3413,26
3414,18
3415,20
3416,24
3417,26
3418,34
3419,22
3420,25
3421,14
3422,19
3423,23
3424,13
3425,15
3426,13
3427,14
3428,12
3429,36
3430,19
3431,19
3432,14
3433,27
3434,22
3435,26
3436,26
3437,16
3438,8
3439,21
3440,20
3441,32
3442,35
3443,11
3444,46
3445,39
3446,22
3447,14
3448,48
3449,38
3450,23
3451,31
3452,18
3453,18
3454,10
3455,25
3456,12
3457,36
3458,19
3459,22
3460,18
3461,16
3462,27
3463,23
3464,23
3465,19
3466,12
3467,29
3468,17
3469,37
3470,28
3471,11
3472,20
3473,13
3474,27
3475,31
3476,16
3477,31
3478,21
3479,30
3480,30
3481,9
3482,9
3483,29
3484,24
3485,15
3486,22
3487,12
3488,22
3489,13
3490,23
3491,10
3492,29
3493,23
3494,15
3495,7
3496,18
3497,14
3498,15
3499,15
3500,27
3501,14
3502,9
3503,16
3504,20
3505,8
3506,5
3507,20
3508,20
3509,7
3510,8
3511,15
3512,17
3513,16
3514,24
3515,14
3516,19
3517,26
3518,17
3519,15
3520,8
3521,19
3522,23
3523,12
3524,14
3525,41
3526,35
3527,22
3528,29
3529,19
3530,38
3531,38
3532,11
3533,27
3534,19
3535,9
3536,17
3537,12
3538,31
3539,37
3540,35
3541,44
3542,42
3543,11
3544,20
3545,31
3546,10
3547,29
3548,37
3549,23
3550,19
3551,14
3552,16
3553,22
3554,44
3555,28
3556,44
3557,20
3558,26
3559,28
3560,19
3561,43
3562,36
3563,25
3564,22
3565,27
3566,10
3567,16
3568,33
3569,28
3570,12
3571,30
3572,9
3573,7
3574,20
3575,12
3576,13
3577,22
3578,21
3579,31
3580,17
3581,26
3582,21
3583,14
3584,20
3585,26
3586,16
3587,21
3588,19
3589,25
3590,22
3591,16
3592,22
3593,11
3594,23
3595,22
3596,34
3597,19
3598,26
3599,9
3600,25
3601,35
3602,30
3603,15
3604,20
3605,29
3606,17
3607,24
3608,34
3609,14
3610,27
3611,10
3612,25
3613,33
3614,5
3615,11
3616,23
3617,17
3618,25
3619,22
3620,29
3621,21
3622,28
3623,24
3624,20
3625,30
3626,31
3627,27
3628,36
3629,9
3630,31
3631,17
3632,12
3633,21
3634,13
3635,38
3636,21
3637,18
3638,35
3639,24
3640,19
3641,10
3642,18
3643,27
3644,16
3645,18
3646,40
3647,21
3648,24
3649,35
3650,17
3651,7
3652,7
3653,16
3654,18
3655,15
3656,18
3657,10
3658,33
3659,22
3660,12
3661,25
3662,21
3663,17
3664,12
3665,12
3666,5
3667,4
3668,30
3669,22
3670,29
3671,38
3672,33
3673,16
3674,48
3675,22
3676,35
3677,17
3678,10
3679,20
3680,18
3681,19
3682,12
3683,25
3684,13
3685,24
3686,16
3687,41
3688,8
3689,19
3690,7
3691,13
3692,38
3693,22
3694,2
3695,9
3696,22
3697,29
3698,27
3699,19
3700,19
3701,22
3702,20
3703,27
3704,27
3705,19
3706,25
3707,12
3708,23
3709,28
3710,9
3711,21
3712,18
3713,11
3714,18
3715,28
3716,30
3717,13
3718,11
3719,52
3720,16
3721,45
3722,18
3723,11
3724,15
3725,27
3726,10
3727,8
3728,29
3729,26
3730,37
3731,31
3732,34
3733,16
3734,16
3735,7
3736,20
3737,31
3738,18
3739,9
3740,5
3741,35
3742,34
3743,20
3744,13
3745,49
3746,16
3747,28
3748,37
3749,29
3750,25
3751,10
3752,34
3753,22
3754,38
3755,29
3756,36
3757,19
3758,11
3759,20
3760,20
3761,22
