ID,Count
2998,17
2999,15
3000,21
3001,8
3002,32
3003,21
3004,13
3005,10
3006,13
3007,18
3008,19
3009,16
3010,23
3011,39
3012,12
3013,21
3014,16
3015,18
3016,20
3017,22
3018,18
3019,35
3020,14
3021,22
3022,12
3023,10
3024,7
3025,11
3026,20
3027,22
3028,28
3029,18
3030,14
3031,3
3032,14
3033,12
3034,10
3035,6
3036,27
3037,16
3038,26
3039,28
3040,4
3041,23
3042,11
3043,15
3044,20
3045,28
3046,26
3047,37
3048,28
3049,12
3050,19
3051,26
3052,30
3053,15
3054,18
3055,17
3056,16
3057,32
3058,4
3059,25
3060,14
3061,15
3062,32
3063,38
3064,7
3065,28
3066,25
3067,38
3068,26
3069,35
3070,45
3071,25
3072,29
3073,27
3074,24
3075,29
3076,23
3077,26
3078,21
3079,24
3080,25
3081,26
3082,18
3083,32
3084,29
3085,27
3086,20
3087,22
3088,38
3089,5
3090,27
3091,28
3092,27
3093,40
3094,25
3095,6
3096,35
3097,18
3098,23
3099,36
3100,15
3101,8
3102,32
3103,21
3104,46
3105,25
3106,30
3107,18
3108,28
3109,18
3110,21
3111,20
3112,23
3113,12
3114,30
3115,3
3116,31
3117,13
3118,18
3119,21
3120,24
3121,30
3122,24
3123,22
3124,41
3125,19
3126,27
3127,21
3128,26
3129,11
3130,10
3131,9
3132,17
3133,15
3134,25
3135,14
3136,21
3137,23
3138,35
3139,28
3140,26
3141,22
3142,28
3143,16
3144,16
3145,25
3146,27
3147,17
3148,13
3149,25
3150,4
3151,17
3152,20
3153,21
3154,14
3155,23
3156,6
3157,36
3158,20
3159,27
3160,27
3161,11
3162,13
3163,31
3164,35
3165,24
3166,7
3167,5
3168,37
3169,21
3170,33
3171,19
3172,30
3173,35
3174,17
3175,24
3176,16
3177,18
3178,13
3179,18
3180,11
3181,23
3182,19
3183,35
3184,7
3185,37
3186,31
3187,8
3188,6
3189,16
3190,11
3191,17
3192,15
3193,5
3194,19
3195,6
3196,24
3197,11
3198,23
3199,14
3200,28
3201,29
3202,31
3203,18
3204,16
3205,21
3206,24
3207,27
3208,8
3209,12
3210,56
3211,14
3212,35
3213,31
3214,16
3215,22
3216,7
3217,25
3218,45
3219,8
3220,18
3221,14
3222,64
3223,21
3224,18
3225,18
3226,31
3227,18
3228,16
3229,44
3230,32
3231,42
3232,19
3233,38
3234,21
3235,27
3236,27
3237,22
3238,18
3239,14
3240,18
3241,14
3242,14
3243,15
3244,25
3245,26
3246,24
3247,25
3248,12
3249,12
3250,24
3251,30
3252,4
3253,8
3254,26
3255,12
3256,20
3257,22
3258,24
3259,17
3260,8
3261,16
3262,13
3263,6
3264,6
3265,23
3266,14
3267,28
3268,8
3269,20
3270,17
3271,23
3272,24
3273,15
3274,12
3275,20
3276,8
3277,8
3278,22
3279,14
3280,14
3281,18
3282,8
3283,15
3284,1
3285,4
3286,14
3287,12
3288,11
3289,8
3290,30
3291,33
3292,27
3293,29
3294,18
3295,21
3296,23
3297,11
3298,27
3299,15
3300,24
3301,14
3302,32
3303,45
3304,27
3305,23
3306,30
3307,13
3308,26
3309,15
3310,17
3311,21
3312,28
3313,26
3314,15
3315,23
3316,13
3317,20
3318,39
3319,9
3320,4
3321,21
3322,14
3323,15
3324,29
3325,34
3326,40
3327,34
3328,31
3329,15
3330,30
3331,2
3332,20
3333,11
3334,22
3335,10
3336,23
3337,21
3338,5
3339,31
3340,27
3341,56
3342,21
3343,18
3344,25
3345,22
3346,10
3347,11
3348,6
3349,22
3350,6
3351,17
3352,13
3353,12
3354,14
3355,29
3356,7
3357,13
3358,37
3359,30
3360,10
3361,26
3362,28
3363,10
3364,7
3365,38
3366,24
3367,25
3368,30
3369,17
3370,26
3371,43
3372,26
3373,27
3374,22
3375,30
3376,34
3377,46
3378,21
3379,33
3380,27
3381,23
3382,25
3383,37
3384,31
3385,42
3386,6
3387,20
3388,24
3389,21
3390,41
3391,4
3392,33
3393,16
3394,18
3395,31
3396,14
3397,13
3398,35
3399,26
3400,33
3401,40
3402,25
3403,26
3404,23
3405,18
3406,23
3407,34
3408,27
3409,27
3410,40
3411,35
3412,12
3413,28
3414,17
3415,20
3416,27
3417,30
3418,36
3419,22
3420,32
3421,16
3422,18
3423,28
3424,14
3425,15
3426,14
3427,17
3428,14
3429,37
3430,18
3431,20
3432,14
3433,29
3434,21
3435,27
3436,28
3437,16
3438,7
3439,20
3440,20
3441,32
3442,32
3443,9
3444,49
3445,43
3446,30
3447,12
3448,48
3449,37
3450,25
3451,30
3452,19
3453,21
3454,14
3455,25
3456,12
3457,40
3458,22
3459,28
3460,21
3461,17
3462,36
3463,24
3464,24
3465,15
3466,11
3467,26
3468,18
3469,36
3470,30
3471,13
3472,20
3473,14
3474,32
3475,34
3476,16
3477,31
3478,18
3479,33
3480,30
3481,7
3482,8
3483,23
3484,24
3485,13
3486,24
3487,10
3488,24
3489,14
3490,28
3491,9
3492,29
3493,21
3494,14
3495,9
3496,18
3497,11
3498,15
3499,15
3500,23
3501,14
3502,8
3503,16
3504,19
3505,7
3506,5
3507,22
3508,18
3509,8
3510,9
3511,13
3512,17
3513,15
3514,23
3515,12
3516,22
3517,23
3518,11
3519,13
3520,9
3521,19
3522,21
3523,16
3524,14
3525,36
3526,39
3527,21
3528,29
3529,23
3530,34
3531,31
3532,13
3533,26
3534,20
3535,10
3536,16
3537,11
3538,29
3539,35
3540,38
3541,50
3542,44
3543,11
3544,23
3545,32
3546,12
3547,32
3548,35
3549,19
3550,22
3551,15
3552,16
3553,22
3554,42
3555,30
3556,46
3557,21
3558,24
3559,31
3560,20
3561,47
3562,37
3563,26
3564,18
3565,26
3566,11
3567,16
3568,32
3569,32
3570,14
3571,31
3572,8
3573,11
3574,23
3575,13
3576,17
3577,27
3578,22
3579,30
3580,17
3581,25
3582,21
3583,16
3584,26
3585,25
3586,17
3587,20
3588,19
3589,30
3590,26
3591,15
3592,19
3593,11
3594,23
3595,23
3596,37
3597,19
3598,28
3599,10
3600,29
3601,33
3602,31
3603,20
3604,19
3605,27
3606,15
3607,25
3608,35
3609,16
3610,26
3611,11
3612,29
3613,33
3614,7
3615,11
3616,28
3617,21
3618,22
3619,21
3620,30
3621,21
3622,29
3623,23
3624,20
3625,32
3626,33
3627,28
3628,37
3629,10
3630,31
3631,19
3632,12
3633,23
3634,10
3635,34
3636,20
3637,21
3638,34
3639,24
3640,23
3641,9
3642,22
3643,28
3644,18
3645,20
3646,39
3647,21
3648,22
3649,41
3650,19
3651,10
3652,5
3653,17
3654,20
3655,16
3656,20
3657,9
3658,31
3659,25
3660,12
3661,26
3662,22
3663,15
3664,10
3665,17
3666,5
3667,3
3668,34
3669,25
3670,29
3671,40
3672,33
3673,17
3674,55
3675,23
3676,41
3677,15
3678,9
3679,21
3680,19
3681,22
3682,12
3683,24
3684,16
3685,22
3686,17
3687,41
3688,12
3689,19
3690,7
3691,13
3692,39
3693,24
3694,2
3695,10
3696,26
3697,29
3698,29
3699,18
3700,18
3701,24
3702,19
3703,29
3704,27
3705,21
3706,25
3707,11
3708,26
3709,32
3710,8
3711,21
3712,20
3713,12
3714,21
3715,28
3716,30
3717,13
3718,12
3719,53
3720,17
3721,44
3722,16
3723,11
3724,19
3725,26
3726,11
3727,9
3728,28
3729,33
3730,36
3731,32
3732,34
3733,15
3734,14
3735,8
3736,20
3737,31
3738,14
3739,10
3740,4
3741,36
3742,36
3743,22
3744,11
3745,52
3746,18
3747,31
3748,40
3749,30
3750,29
3751,10
3752,34
3753,25
3754,41
3755,31
3756,34
3757,19
3758,10
3759,20
3760,20
3761,23
