ID,Count
2998,18
2999,15
3000,20
3001,10
3002,29
3003,23
3004,14
3005,9
3006,14
3007,20
3008,20
3009,15
3010,28
3011,42
3012,13
3013,22
3014,17
3015,18
3016,19
3017,23
3018,21
3019,32
3020,17
3021,21
3022,12
3023,11
3024,9
3025,11
3026,22
3027,28
3028,28
3029,19
3030,13
3031,4
3032,13
3033,14
3034,14
3035,6
3036,29
3037,16
3038,28
3039,21
3040,5
3041,28
3042,11
3043,16
3044,16
3045,26
3046,27
3047,39
3048,28
3049,11
3050,22
3051,26
3052,31
3053,15
3054,18
3055,16
3056,16
3057,32
3058,6
3059,26
3060,14
3061,15
3062,31
3063,37
3064,7
3065,28
3066,26
3067,36
3068,25
3069,33
3070,42
3071,25
3072,29
3073,25
3074,22
3075,27
3076,20
3077,24
3078,20
3079,27
3080,25
3081,28
3082,22
3083,30
3084,30
3085,26
3086,18
3087,24
3088,34
3089,6
3090,30
3091,26
3092,29
3093,40
3094,27
3095,6
3096,34
3097,23
3098,25
3099,46
3100,17
3101,8
3102,34
3103,23
3104,41
3105,21
3106,35
3107,21
3108,29
3109,19
3110,21
3111,18
3112,25
3113,11
3114,28
3115,4
3116,34
3117,16
3118,19
3119,27
3120,24
3121,27
3122,21
3123,23
3124,39
3125,18
3126,24
3127,18
3128,28
3129,11
3130,11
3131,10
3132,19
3133,15
3134,29
3135,13
3136,16
3137,23
3138,33
3139,29
3140,26
3141,19
3142,33
3143,15
3144,15
3145,27
3146,30
3147,13
3148,12
3149,22
3150,4
3151,15
3152,21
3153,22
3154,15
3155,25
3156,6
3157,39
3158,17
3159,29
3160,29
3161,13
3162,14
3163,38
3164,35
3165,26
3166,8
3167,6
3168,37
3169,19
3170,37
3171,22
3172,31
3173,33
3174,18
3175,27
3176,14
3177,21
3178,13
3179,16
3180,11
3181,20
3182,18
3183,40
3184,10
3185,41
3186,34
3187,10
3188,6
3189,17
3190,13
3191,17
3192,15
3193,5
3194,19
3195,5
3196,24
3197,12
3198,20
3199,12
3200,25
3201,32
3202,27
3203,18
3204,16
3205,26
3206,27
3207,24
3208,10
3209,14
3210,55
3211,14
3212,35
3213,31
3214,17
3215,25
3216,9
3217,23
3218,46
3219,8
3220,19
3221,16
3222,65
3223,20
3224,17
3225,18
3226,31
3227,17
3228,19
3229,39
3230,26
3231,40
3232,19
3233,36
3234,21
3235,26
3236,25
3237,26
3238,20
3239,10
3240,20
3241,13
3242,15
3243,15
3244,27
3245,25
3246,26
3247,24
3248,11
3249,11
3250,20
3251,32
3252,4
3253,9
3254,26
3255,14
3256,20
3257,23
3258,25
3259,19
3260,7
3261,16
3262,13
3263,9
3264,6
3265,23
3266,13
3267,29
3268,7
3269,20
3270,15
3271,21
3272,24
3273,16
3274,14
3275,22
3276,10
3277,8
3278,21
3279,13
3280,12
3281,20
3282,7
3283,18
3284,1
3285,5
3286,14
3287,10
3288,10
3289,9
3290,35
3291,32
3292,26
3293,32
3294,20
3295,21
3296,23
3297,11
3298,27
3299,14
3300,22
3301,13
3302,30
3303,46
3304,26
3305,24
3306,33
3307,12
3308,24
3309,16
3310,15
3311,20
3312,32
3313,25
3314,15
3315,23
3316,15
3317,24
3318,36
3319,12
3320,3
3321,23
3322,17
3323,16
3324,32
3325,33
3326,43
3327,34
3328,28
3329,16
3330,31
3331,2
3332,18
3333,10
3334,20
3335,10
3336,20
3337,20
3338,6
3339,30
3340,25
3341,58
3342,20
3343,19
3344,25
3345,22
3346,10
3347,13
3348,7
3349,22
3350,7
3351,22
3352,12
3353,13
3354,18
3355,27
3356,8
3357,14
3358,36
3359,31
3360,10
3361,23
3362,27
3363,9
3364,7
3365,41
3366,25
3367,26
3368,30
3369,17
3370,24
3371,39
3372,25
3373,29
3374,21
3375,27
3376,34
3377,42
3378,22
3379,32
3380,28
3381,24
3382,23
3383,39
3384,30
3385,44
3386,7
3387,19
3388,23
3389,23
3390,38
3391,5
3392,33
3393,18
3394,19
3395,33
3396,13
3397,16
3398,38
3399,29
3400,35
3401,37
3402,23
3403,25
3404,22
3405,16
3406,24
3407,32
3408,26
3409,21
3410,43
3411,37
3412,14
3413,25
3414,17
3415,19
3416,25
3417,31
3418,37
3419,20
3420,32
3421,14
3422,18
3423,25
3424,12
3425,16
3426,13
3427,18
3428,13
3429,36
3430,18
3431,21
3432,15
3433,31
3434,22
3435,30
3436,29
3437,16
3438,6
3439,22
3440,18
3441,36
3442,34
3443,12
3444,51
3445,42
3446,28
3447,13
3448,45
3449,36
3450,25
3451,24
3452,18
3453,17
3454,15
3455,24
3456,12
3457,36
3458,20
3459,28
3460,24
3461,17
3462,34
3463,25
3464,26
3465,13
3466,12
3467,28
3468,15
3469,36
3470,28
3471,12
3472,21
3473,16
3474,33
3475,34
3476,17
3477,32
3478,19
3479,33
3480,32
3481,9
3482,9
3483,26
3484,31
3485,14
3486,24
3487,13
3488,22
3489,14
3490,27
3491,11
3492,32
3493,25
3494,17
3495,9
3496,20
3497,12
3498,16
3499,15
3500,24
3501,16
3502,9
3503,16
3504,22
3505,9
3506,7
3507,24
3508,19
3509,7
3510,11
3511,15
3512,19
3513,16
3514,23
3515,12
3516,23
3517,28
3518,15
3519,13
3520,8
3521,19
3522,27
3523,15
3524,15
3525,41
3526,38
3527,24
3528,26
3529,24
3530,37
3531,32
3532,14
3533,28
3534,19
3535,9
3536,21
3537,12
3538,32
3539,36
3540,40
3541,52
3542,37
3543,11
3544,25
3545,28
3546,11
3547,33
3548,40
3549,22
3550,19
3551,16
3552,19
3553,22
3554,42
3555,29
3556,43
3557,23
3558,24
3559,30
3560,24
3561,49
3562,39
3563,27
3564,20
3565,24
3566,11
3567,17
3568,31
3569,31
3570,14
3571,34
3572,9
3573,8
3574,21
3575,13
3576,18
3577,22
3578,23
3579,35
3580,18
3581,23
3582,24
3583,13
3584,21
3585,27
3586,15
3587,22
3588,21
3589,30
3590,26
3591,15
3592,19
3593,11
3594,24
3595,21
3596,38
3597,18
3598,31
3599,9
3600,28
3601,33
3602,32
3603,19
3604,23
3605,32
3606,18
3607,26
3608,37
3609,15
3610,29
3611,11
3612,26
3613,34
3614,10
3615,12
3616,28
3617,18
3618,21
3619,20
3620,32
3621,20
3622,29
3623,26
3624,22
3625,32
3626,31
3627,29
3628,42
3629,10
3630,31
3631,19
3632,12
3633,21
3634,11
3635,35
3636,21
3637,19
3638,34
3639,28
3640,24
3641,9
3642,23
3643,29
3644,16
3645,18
3646,36
3647,22
3648,24
3649,38
3650,18
3651,11
3652,7
3653,19
3654,21
3655,14
3656,18
3657,10
3658,31
3659,26
3660,13
3661,29
3662,22
3663,15
3664,14
3665,14
3666,8
3667,4
3668,30
3669,27
3670,32
3671,40
3672,34
3673,18
3674,52
3675,24
3676,43
3677,19
3678,10
3679,19
3680,19
3681,23
3682,12
3683,24
3684,13
3685,27
3686,17
3687,42
3688,11
3689,19
3690,6
3691,14
3692,41
3693,22
3694,3
3695,8
3696,23
3697,30
3698,31
3699,16
3700,20
3701,23
3702,21
3703,29
3704,27
3705,20
3706,28
3707,13
3708,28
3709,31
3710,9
3711,23
3712,19
3713,12
3714,24
3715,29
3716,28
3717,13
3718,12
3719,54
3720,16
3721,55
3722,16
3723,10
3724,17
3725,28
3726,11
3727,11
3728,27
3729,27
3730,35
3731,33
3732,35
3733,20
3734,17
3735,8
3736,20
3737,29
3738,19
3739,12
3740,5
3741,36
3742,42
3743,23
3744,12
3745,45
3746,20
3747,31
3748,35
3749,28
3750,29
3751,10
3752,33
3753,24
3754,41
3755,32
3756,34
3757,18
3758,8
3759,19
3760,23
3761,23
